url,greekText,
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.23/?format=json,"Ἠγρεύθην ὁ πρόσθεν ἐγώ ποτε τοῖς δυσέρωσι
κώμοις ἠιθέων πολλάκις ἐγγελάσας:
καὶ μ᾽ ἐπὶ σοῖς ὁ πτανὸς Ἔρως προθύροισι, Μυΐσκε,
στῆσεν ἐπιγράψας ‘ σκῦλ᾽ ἀπὸ Σωφροσύνης.’ ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.24/?format=json,"
                     εἴ μοι χαρτὸς ἐμὸς Πολέμων καὶ σῶος ἀνέλθοι,
 οἷος α 
                         Δήλου κοίρανε, πεμπόμενος,
 ῥέξειν οὐκ ἀπόφημι τὸν ὀρθροβόην παρὰ βωμοῖς
ὄρνιν, ὃν εὐχωλαῖς ὡμολόγησα τεαῖς:

                     εἰ δέ τι τῶν ὄντων τότε οἱ πλέον ἢ καὶ ἔλασσον
 ἔλθοι ἔχων, λέλυται τοὐμὸν ὑποσχέσιον.
 ἦλθε δὲ σὺν πώγωνι. τόδ᾽ εἰ φίλον αὐτὸς ἑαυτῷ
 εὔξατο, τὴν θυσίην πρᾶσσε τὸν εὐξάμενον.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.25/?format=json,"
                     σῶόν μοι Πολέμωνα μολεῖν, ὅτ᾽ ἔπεμπον, Ἀπόλλω
ᾐτούμην, θυσίην ὄρνιν ὑποσχόμενος.
 ἦλθε δέ μοι Πολέμων λάσιος γένυν. οὐ μὰ σέ, Φοῖβε,
ἦλθεν ἐμοί, πικρῷ δ᾽ ἐξέφυγέν με τάχει.

                     οὐκέτι σοι θύω τὸν ἀλέκτορα. μή με σοφίζου,
κωφήν μοι σταχύων ἀντιδιδοὺς καλάμην.

                  ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.26/?format=json,"
                     εἴ μοι σῳζόμενος Πολέμων ὃν ἔπεμπον ἀνέλθοι
φοινίξειν βωμοὺς ὡμολόγησα τεούς.
 νῦν θ᾽ αὑτῷ Πολέμων ἀνασῴζεται: οὐκέτ᾽ ἀφῖκται,
 Φοῖβε, δασὺς δ᾽ ἥκων οὐκέτι σῶος ἐμοί.

                     αὐτὸς ἴσως σκιάσαι γένυν εὔξατο: θυέτω αὐτὸς,
 ἀντία ταῖσιν ἐμαῖς ἐλπίσιν εὐξάμενος.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.26/?format=json,"εἴ μοι σῳζόμενος Πολέμων ὃν ἔπεμπον ἀνέλθοι
.......................................................................................
νῦν θ᾽ αὑτῷ Πολέμων ἀνασῴζεται: οὐκέτ᾽ ἀφεῖσαι,
Φοῖβε, δασὺς δ᾽ ἥκων οὐκέτι σῶος ἐμοί.
αὐτὸς ἴσως σκιάσαι γένυν εὔξατο: θυέτω αὐτὸς,
ἀντία ταῖσιν ἐμαῖς ἐλπίσιν εὐξάμενος.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.27/?format=json,"
                      σαῖς ἴκελον προὔπεμπον ἐγὼ Πολέμωνα παρειαῖς,
ἢν ἔλθῃ, θύσειν ὄρνιν ὑποσχόμενος:
οὐ δέχομαι φθονεροῖς, Παιάν, φρίσσοντα γενείοις,
τοιούτου τλήμων εἵνεκεν εὐξάμενος.

                     οὐδὲ μάτην τίλλεσθαι ἀναίτιον ὄρνιν ἔοικεν,
ἢ συντιλλέσθω, Δήλιε, καὶ Πολέμων.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.27/?format=json,"σαῖς ἴκελον προὔπεμπον ἐγὼ Πολέμωνα παρειαῖς,
ἢν ἔλθῃ, θύσειν ὄρνιν ὑποσχόμενος:
ὅν δέχομαι φθονεροῖς, Παιάν, φρίσσοντα γενείοις,
οὐ τοίου τλήμων εἵνεκεν εὐξάμενος.
οὐδὲ μάτην τίλλεσθαι ἀναίτιον ὄρνιν ἔοικεν,
ἢ συντιλλέσθω, Δήλιε, καὶ Πολέμων.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.28/?format=json,"
                      Κῦρος κύριός ἐστι: τί μοι μέλει, εἰ παρὰ γράμμα;
οὐκ ἀναγινώσκω τὸν καλόν, ἀλλὰ βλέπω.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.29/?format=json,"
                     Πρώταρχος καλός ἐστι, καὶ οὐ θέλει: ἀλλὰ θελήσει
ὕστερον: ἡ δ᾽ ὥρη λαμπάδ᾽ ἔχουσα τρέχει.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.30/?format=json,"
                     ἡ κνήμη, Νίκανδρε, δασύνεται: ἀλλὰ φύλαξαι,
μή σε καὶ ἡ πυγὴ ταὐτὸ παθοῦσα λάθῃ:
καὶ γνώσῃ φιλέοντος ὅση σπάνις. ἀλλ᾽ ἔτι καὶ νῦν
 τῆς ἀμετακλήτου φρόντισον ἡλικίης.

                  ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.31/?format=json,"
                      ναὶ Θέμιν, ἀκρήτου καὶ τὸ σκύφος ᾧ σεσάλευμαι,
 Πάμφιλε, βαιὸς ἔχει τὸν σὸν ἔρωτα χρόνος:
 ἤδη γὰρ καὶ μηρὸς ὑπὸ τρίχα, καὶ γένυς ἡβᾷ,
 καὶ Πόθος εἰς ἑτέρην λοιπὸν ἄγει μανίην.

                      ἀλλ᾽ ὅτε σοι σπινθῆρος ἔτ᾽ ἴχνια βαιὰ λέλειπται,
 φειδωλὴν ἀπόθου: καιρὸς Ἔρωτι φίλος.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.32/?format=json,"
                      μέμνῃ που, μέμνῃ, ὅτε τοι ἔπος ἱερὸν εἶπον:
ὥρη κάλλιστον, χ᾽ ὥρη ἐλαφρότατον
ὥρην οὐδ᾽ ὁ τάχιστος ἐν αἰθέρι παρφθάσει ὄρνις.
νῦν ἴδε, πάντ᾽ ἐπὶ γῆς ἄνθεα σεῦ κέχυται.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.33/?format=json,"
                     ἦν καλὸς Ἡράκλειτος, ὅτ᾽ ἦν ποτε: νῦν δὲ παρ᾽ ἥβην
κηρύσσει πόλεμον δέρρις ὀπισθοβάταις.
 ἀλλά, Πολυξενίδη, τάδ᾽ ὁρῶν, μὴ γαῦρα φρυάσσου:
 ἔστι καὶ ἐν γλουτοῖς φυομένη Νέμεσις.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.34/?format=json,"
                     πρὸς τὸν παιδοτρίβην Δημήτριον ἐχθὲς ἐδείπνουν,
 πάντων ἀνθρώπων τὸν μακαριστότατον.
 εἷς αὐτοῦ κατέκειθ᾽ ὑποκόλπιος, εἷς ὑπὲρ ὦμον,
εἷς ἔφερεν τὸ φαγεῖν, εἷς δὲ πιεῖν ἐδίδου:

                     ἡ τετρὰς ἡ περίβλεπτος. ἐγὼ παίζων δὲ πρὸς αὐτὸν
φημί σὺ καὶ νύκτωρ, φίλτατε, παιδοτριβεῖς; 
                     
                  ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.35/?format=json,"
                     χαῖρέ ποτ᾽ οὐκ εἰπόντα προσεῖπέ τις: ἀλλ᾽ ὁ περισσὸς
κάλλεϊ νῦν Δάμων οὐδὲ τὸ χαῖρε λέγει.
ἥξει τις τούτου χρόνος ἔκδικος: εἶτα δασυνθεὶς
ἄρξῃ χαῖρε λέγειν οὐκ ἀποκρινομένοις. ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.36/?format=json,"
                      νῦν αἰτεῖς, ὅτε λεπτὸς ὑπὸ κροτάφοισιν ἴουλος
ἕρπει καὶ μηροῖς ὀξὺς ἔπεστι χνόος:
εἶτα λέγεις ἥδιον ἐμοὶ τόδε. καὶ τίς  ἂν εἴποι
κρείσσονας αὐχμηρὰς ἀσταχύων καλάμας;
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.37/?format=json,"
                      πυγὴν Σωσάρχοιο διέπλασεν Ἀμφιπολίτεω
 μυελίνην παίζων ὁ βροτολοιγὸς Ἔρως,
 Ζῆνα θέλων ἐρεθίξαι, ὁθούνεκα τῶν Γανυμήδους
 μηρῶν οἱ τούτου πουλὺ μελιχρότεροι.
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.38/?format=json,"
                     ὧραί σοι Χάριτές τε κατὰ γλυκὺ χεῦαν ἔλαιον,
ὦ πυγά: κνώσσειν δ᾽ οὐδὲ γέροντας ἐᾷς.
 λέξον μοι. τίνος ἐσσὶ μάκαιρα τύ, καὶ τίνα παίδων
 κοσμεῖς; ἁ πυγὰ δ᾽ εἶπε:  Μενεκράτεος. 
                  ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.39/?format=json,"
                     ἐσβέσθη Νίκανδρος, ἀπέπτατο πᾶν ἀπὸ χροιῆς
 ἄνθος, καὶ χαρίτων λοιπὸν ἔτ᾽ οὐδ᾽ ὄνομα,
ὃν πρὶν ἐν ἀθανάτοις ἐνομίζομεν. ἀλλὰ φρονεῖτε
 μηδὲν ὑπὲρ θνητούς, ὦ νέοι: εἰσὶ τρίχες.

                  ",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.40/?format=json,"
                     μὴ  κδύσῃς, ἄνθρωπε, τὸ χλαινίον, ἀλλὰ θεώρει
οὕτως ἀκρολίθου κἀμὲ τρόπον ξοάνου.
γυμνὴν Ἀντιφίλου ζητῶν χάριν, ὡς ἐπ᾽ ἀκάνθαις
 εὑρήσεις ῥοδέαν φυομένην κάλυκα,
",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.41/?format=json,"οὐκέτι μοι Θήρων γράφεται καλός, οὐδ᾽ ὁ πυραυγὴς
πρίν ποτε, νῦν δ᾽ ἤδη δαλός, Ἀπολλόδοτος.
 στέργω θῆλυν ἔρωτα: δασυτρώγλων δὲ πίεσμα
 λασταύρων μελέτω ποιμέσιν αἰγοβάταις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.42/?format=json,"βλέψον ἐς Ἑρμογένην πλήρει χερί, καὶ τάχα πρήξεις
 παιδοκόραξ ὧν σοι θυμὸς ὀνειροπολεῖ,
 καὶ στυγνὴν ὀφρύων λύσεις τάσιν: ἢν δ᾽ ἁλιεύῃ 
ὀρφανὸν ἀγκίστρου κύματι δοὺς κάλαμον,

                  ἕλξεις ἐκ λιμένος πολλὴν δρόσον οὐδὲ γὰρ αἰδὼς
οὐδ᾽ ἔλεος δαπάνῳ κόλλοπι συντρέφεται,",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.43/?format=json,"ἐχθαίρω τὸ ποίημα τὸ κυκλικόν, οὐδὲ κελεύθῳ
χαίρω τίς πολλοὺς ὧδε καὶ ὧδε φέρει:
μισῶ καὶ περίφοιτον ἐρώμενον, οὐδ᾽ ἀπὸ κρήνης
πίνω: σικχαίνω πάντα τὰ δημόσια.

                   Λυσανίη, σὺ δὲ ναίχι καλὸς καλός: ἀλλὰ πρὶν εἰπεῖν
 τοῦτο σαφῶς, ἠχὼ φησί τις ἄλλος ἔχει.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.44/?format=json,"ἦν ὅτε παῖδας ἔπειθε πάλαι ποτὲ δῶρα φιλεῦντας
ὄρτυξ, καὶ ῥαπτὴ σφαῖρα, καὶ ἀστράγαλοι:
 νῦν δὲ λοπὰς καὶ κέρμα: τὰ παίγνια δ᾽ οὐδὲν ἐκεῖνα
 ἰσχύει. ζητεῖτ᾽ ἄλλο τι, παιδοφίλαι.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.45/?format=json,"ναὶ ναὶ βάλλετ᾽, Ἔρωτες: ἐγὼ σκοπὸς εἷς ἅμα πολλοῖς
 κεῖμαι. μὴ φείσησθ᾽, ἄφρονες: ἢν γὰρ ἐμὲ
 νικήσητ᾽, ὀνομαστοὶ ἐν ἀθανάτοισιν ἔσεσθε
 τοξόται, ὡς μεγάλης δεσπόται ἰοδόκης.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.46/?format=json,"οὐκ εἴμ᾽ οὐδ᾽ ἐτέων δύο κεἴκοσι, καὶ κοπιῶ ζῶν.
Ὥρωτες, τί κακὸν τοῦτο; τί με φλέγετε;
ἢν γὰρ ἐγώ τι πάθω, τί ποιήσετε; δῆλον, Ἔρωτες,
ὡς τὸ πάρος παίξεσθ᾽ ἄφρονες ἀστραγάλοις.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.47/?format=json,"ματρὸς ἔτ᾽ ἐν κόλποισιν ὁ νήπιος ὀρθρινὰ παίζων
ἀστραγάλοις τοὐμὸν πνεῦμ᾽ ἐκύβευσεν Ἔρως.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.48/?format=json,"κεῖμαι: λὰξ ἐπίβαινε κατ᾽ αὐχένος, ἄγριε δαῖμον.
οἶδά σε, ναὶ μὰ θεούς, καὶ ^ βαρὺν ὄντα φέρειν
οἶδα καὶ ἔμπυρα τόξα. βαλὼν δ᾽ ἐπ᾽ ἐμὴν φρένα πυρσούς,
οὐ φλέξεις: ἤδη πᾶσα γάρ ἐστι τέφρη.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.49/?format=json,"Ζωροπότει, δύσερως, καὶ σοῦ φλόγα τὰν φιλόπαιδα
 κοιμάσει λάθας δωροδότας Βρόμιος:
ζωροπότει, καὶ πλῆρες ἀφυσσάμενος σκύφος οἴνας,
ἔκκρουσον στυγερὰν ἐκ κραδίας ὀδύναν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.50/?format=json,"πῖν᾽, Ἀσκληπιάδη: τί τὰ δάκρυα ταῦτα; τί πάσχεις
οὐ σὲ μόνον χαλεπὴ Κύπρις ἐληίσατο,
 οὐδ᾽ ἐπὶ σοὶ μούνῳ κατεθήξατο τόξα καὶ ἰοὺς
 πικρὸς Ἔρως. τί ζῶν ἐν σποδιῇ τίθεσαι;

                   πίνωμεν Βάκχου ζωρὸν πόμα: δάκτυλος ἀώς:
ἦ πάλι κοιμιστὰν λύχνον ἰδεῖν μένομεν;
πίνωμεν, δύσερως: ^ μετά τοι χρόνον οὐκέτι πουλύν,
 σχέτλιε, τὴν μακρὰν νύκτ᾽ ἀναπαυσόμεθα.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.51/?format=json,"ἔγχει, καὶ πάλιν εἰπέ,  Διοκλέος: οὐδ᾽ Ἀχελῷος
κείνου τῶν ἱερῶν αἰσθάνεται κυάθων.
 καλὸς ὁ παῖς, Ἀχελῷε, λίην καλός: εἰ δέ τις οὐχὶ
φησὶν—ἐπισταίμην μοῦνος ἐγὼ τὰ καλά.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.52/?format=json,"οὔριος ἐμπνεύσας ναύταις Νότος, ὦ δυσέρωτες,
ἥμισύ μευ ψυχᾶς ἅρπασεν Ἀνδράγαθον.

                  τρὶς μάκαρες νᾶες, τρὶς δ᾽ ὄλβια κύματα πόντου,
 τετράκι δ᾽ εὐδαίμων παιδοφορῶν ἄνεμος,

                   εἴθ᾽ εἴην δελφίς, ἵν᾽ ἐμοῖς βαστακτὸς ἐπ᾽ ὤμοις
πορθμευθεὶς ἐσίδῃ τὰν γλυκόπαιδα Ῥόδον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.53/?format=json,"Εὔφορτοι νᾶες πελαγίτιδες, αἳ πόρον Ἕλλης
 πλεῖτε, καλὸν κόλποις δεξάμεναι Βορέην,
ἤν που ἐπ᾽ ἠιόνων Κῴαν κατὰ νᾶσον ἴδητε
 Φανίον εἰς χαροπὸν δερκομεναν πέλαγος,

                   τοῦτ᾽ ἔπος ἀγγείλαιτε, 
                     καλαὶ νέες, ὥς με κομίζει

                     ἵμερος οὐ ναύταν, ποσσὶ δὲ πεζοπόρον.

                     εἰ
                   γὰρ τοῦτ᾽ εἴποιτ᾽, εὐάγγελοι,1 αὐτίκα καὶ Ζεὺς
 οὔριος ὑμετέρας πνεύσεται εἰς ὀθόνας.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.54/?format=json,"ἀρνεῖται τὸν Ἔρωτα τεκεῖν ἡ Κύπρις, ἰδοῦσα
 ἄλλον ἐν ἠιθέοις Ἵμερον Ἀντίοχον,
 ἀλλά, νέοι, στέργοιτε νέον Πόθον ἦ γὰρ ὁ κοῦρος
εὕρηται κρείσσων οὗτος Ἔρωτος Ἔρως.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.55/?format=json,"Λητοΐδη, σὺ μὲν ἔσχες ἁλίρρυτον αὐχένα Δήλου,
 κοῦρε Διὸς μεγάλου, θέσφατα πᾶσι λέγων:
Κεκροπίαν δ᾽ Ἐχέδημος, ὁ δεύτερος Ἀτθίδι Φοῖβος,
ᾧ καλὸν ἁβροκόμης ἄνθος ἔλαμψεν Ἔρως.

                  ἡ δ᾽ ἀνὰ κῦμ᾽ ἄρξασα καὶ ἐν χθονὶ πατρὶς Ἀθήνη
 νῦν κάλλει δούλην Ἑλλάδ᾽ ὑπηγάγετο.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.56/?format=json,"εἰκόνα μὲν Παρίην ζωογλύφος ἄνυς1᾽ Ἔρωτος
 Πραξιτέλης, Κύπριδος παῖδα τυπωσάμενος,
 νῦν δ᾽ ὁ θεῶν κάλλιστος Ἔρως ἔμψυχον ἄγαλμα,
αὑτὸν ἀπεικονίσας, ἔπλασε Πραξιτέλην:

                  ὄφρ᾽ ὁ μὲν ἐν θνατοῖς, ὁ δ᾽ ἐν αἰθέρι φίλτρα βραβεύῃ,
 γῆς θ᾽ ἅμα καὶ μακάρων σκηἸττροφορώσι Πόθοι,
ὀλβίστη Μερόπων ἱερὰ πόλις, ἃ θεόπαιδα
καινὸν Ἔρωτα νέων θρέψεν ὑφαγεμόνα.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.57/?format=json,"Πραξιτέλης ὁ πάλαι ζωογλύφος ἁβρὸν ἄγαλμα
 ἄψυχον, μορφᾶς κωφὸν ἔτευξε τύπον,
πέτρον ἐνειδοφορῶν: ὁ δὲ νῦν, ἔμψυχα μαγεύων,
 τὸν τριπανοῦργον Ἔρωτ᾽ ἔπλασεν ἐν κραδίᾳ.

                  ἦ τάχα τοὔνομ᾽ ἔχει ταὐτὸν μόνον, ἔργα δὲ κρέσδω,
οὐ λίθον, ἀλλὰ φρενῶν πνεῦμα μεταρρυθμίσας.
 ἵλαος πλάσσοι τὸν ἐμὸν τρόπον, ὄφρα τυπώσας
ἐντὸς ἐμὴν ψυχὴν ναὸν Ἔρωτος ἔχῃ.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.58/?format=json,"ἡ Τροιζὴν ἀγαθὴ κουροτρόφος: οὐκ ἂν ἁμάρτοις
 αἰνήσας παίδων οὐδὲ τὸν ὑστάτιον.
 τόσσον δ᾽ Ἐμπεδοκλῆς φανερώτερος, ὅσσον ἐν ἄλλοις
ἄνθεσιν εἰαρινοῖς καλὸν ἔλαμψε ῥόδον.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.59/?format=json,"Ἁβρούς, ναὶ τὸν Ἔρωτα, τρέφει Τύρος: ἀλλὰ Μυΐσκος
 ἔσβεσεν ἐκλάμψας ἀστέρας ἠέλιος.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.60/?format=json,"ἢν ἐνίδω Θήρωνα, τὰ πάνθ᾽ ὁρῶ: ἢν δὲ τὰ πάντα
 βλέψω, τόνδε δὲ μή, τἄμπαλιν οὐδὲν ὁρῶ.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.61/?format=json,"ἄθρει: μὴ διὰ παντὸς ὅλαν κατάτηκ᾽, Ἀρίβαζε,
 τὰν Κνίδον ἁ πέτρα θρυπτομένα, φέρεται.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.62/?format=json,"ματέρες αἱ Περσῶν, καλὰ μὲν καλὰ τέκνα τέκεσθε
 ἀλλ᾽ Ἀρίβαζος ἐμοὶ κάλλιον ἢ τὸ καλόν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.63/?format=json,"σιγῶν Ἡράκλειτος ἐν ὄμμασι τοῦτ᾽ ἔπος αὐδᾷ:

                   καὶ Ζηνὸς φλέξω πῦρ τὸ κεραυνοβόλον.
                   ναὶ μὴν καὶ Διόδωρος ἐνὶ στέρνοις τόδε φωνεῖ:

                   καὶ πέτρον τήκω χρωτὶ χλιαινόμενον. 
                  
                   δύστανος, παίδων ὃς ἐδέξατο τοῦ μὲν ἀπ᾽ ὄσσων
 λαμπάδα, τοῦ δὲ πόθοις τυφόμενον γλυκὺ πῦρ.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.64/?format=json,"Ζεύς Πίσης μεδέων, Πειθήνορα, δεύτερον υἷα
 Κύπριδος, αἰπεινῷ στέψον ὑπὸ Κρονίῳ:

                  μηδέ μοι οἰνοχόον κυλίκων σέθεν αἰετὸς ἀρθεὶς
 μάρψαις ἀντὶ καλοῦ, κοίρανε, Δαρδανίδου.

                  εἰ δέ τι Μουσάων τοι ἐγὼ φίλον ὤπασα δῶρον,
 νεύσαις μοι θείου παιδὸς ὁμοφροσύνην.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.65/?format=json,"εἰ Ζεὺς κεῖνος ἔτ᾽ ἐστίν, ὁ καὶ Γανυμήδεος ἀκμὴν
ἁρπάξας, ἵν᾽ ἔχῃ νέκταρος οἰνοχόον,
 κἠμοὶ τὸν καλόν ἐστιν ἐνὶ σπλάγχνοισι Μυΐσκον
 κρύπτειν, μή με λάθῃ παιδὶ βαλὼν πτέρυγας.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.66/?format=json,"Κρίνατ᾽, Ἔρωτες, ὁ παῖς τίνος ἄξιος. εἰ μὲν ἀληθῶς
 ἀθανάτων, ἐχέτω: Ζανὶ γὰρ οὐ μάχομαι.
εἰ δέ τι καὶ θνατοῖς ὑπολείπεται, εἴπατ᾽, Ἔρωτες,
Δωρόθεος τίνος ἦν, καὶ τίνι νῦν δέδοται.

                  ἐν φανερῷ φωνεῦσιν: ἐμὴ χάρις.  — 
                      ἀλλ᾽ ἀποχώρει.

                     μὴ %    μετι πρὸς τὸ καλὸν καὶ σὺ μάταια φέρῃ.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.67/?format=json,"τὸν καλὸν οὐχ ὁρόω Διονύσιον. ἆρά γ᾽ ἀναρθείς,
 Ζεῦ πάτερ, ἀθανάτοις δεύτερος οἰνοχοεῖ;
 αἰετέ, τὸν χαρίεντα, ποτὶ πτερὰ πυκνὰ τινάξας,
 πῶς ἔφερες; μή που κνίσματ᾽ ὄνυξιν ἔχει;",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.68/?format=json,"οὐκ ἐθέλω Χαρίδαμον ὁ γὰρ καλὸς εἰς Δία λεύσσει,
ὡς ἤδη νέκταρ τῷ θεῷ οἰνοχοῶν

                  οὐκ ἐθέλω: τί δέ μοι τὸν ἐπουρανίων βασιλῆα
 ἄνταθλον νίκης τῆς ἐν ἔρωτι λαβεῖν;

                  ἀρκοῦμαι δ᾽, ἢν μοῦνον ὁ παῖς ἀνιὼν ἐς Ὄλυμπον,
ἐκ γῆς νίπτρα ποδῶν δάκρυα τἀμὰ λάβῃ,
μναμόσυνον στοργῆς: γλυκὺ δ᾽ ὄμμασι νεῦμα δίυγρον
 δοίη, καί τι φίλημ᾽ ἁρπάσαι ἀκροθιγές.
τἆλλα δὲ πάντ᾽ ἐχέτω Ζεύς, ὡς θέμις: εἰ δ᾽ ἐθελήσοι,

                  ἦ τάχα που κἠγὼ γεύσομαι ἀμβροσίας,",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.69/?format=json,"Ζεῦ, προτέρω τέρπου Γανυμήδεϊ: τὸν δ᾽ ἐμόν, ὦναξ,
 Δέξανδρον δέρκευ τηλόθεν οὐ φθονέω.
εἰ δὲ βίῃ τὸν καλὸν ἀποίσεαι, οὐκέτ᾽ ἀνεκτῶς
 δεσπόζεις: ἀπίτω καὶ τὸ βιοῦν ἐπὶ σοῦ,",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.70/?format=json,"Στήσομ᾽ ἐγὼ καὶ Ζηνὸς ἐναντίον, εἴ σε, Μυΐσκε,
 ἁρπάζειν ἐθέλοι νέκταρος οἰνοχόον.
καίτοι πολλάκις αὐτὸς ἐμοὶ τάδ᾽ ἔλεξε: 
                     τί  ταρβεῖς;

                      οὔ σε βαλῶ ζήλοις: οἶδα παθὼν ἐλεεῖν.
                   
                  
                  χὠ μὲν δὴ τάδε φησὶν ἐγὼ δ᾽, ἢν μυῖα παραπτῇ,
 ταρβῶ μὴ ψεύστης Ζεὺς ἐπ᾽ ἐμοὶ γέγονεν.",
https://anthologiagraeca.org/api/passages/urn:cts:greekLit:tlg7000.tlg001.ag:12.71/?format=json,"Θεσσαλικὲ Κλεόνικε τάλαν, τάλαν οὐ μὰ τὸν ὀξὺν
ἥλιον, οὐκ ἔγνων σχέτλιε, ποῦ γέγονας;
 ὀστέα σοι καὶ μοῦνον ἔτι τρίχες. ἦ ῥά σε δαίμων
 οὑμὸς ἔχει, χαλεπῇ δ᾽ ἤντεο θευμορίῃ;

                  
                   ἔγνων Εὐξίθεός σε συνήρπασε: καὶ σὺ γὰρ ἐλθὼν
 τὸν καλόν, ὦ μόχθηρ᾽, ἔβλεπες ἀμφοτέροις.",
